driver_id,customer_id,booking_date,booking_from_long,booking_from_lat,booking_to_long,booking_to_lat,booking_status,original_rate_cost,amount_cust_discount,is_rush_hour_price
540251572,544285864,8/23/2016 11:12:04,106.9906267,-6.248743273,106.9878078,-6.2193915,completed,22000,9000,1
540280974,548130664,8/23/2016 6:45:43,106.7981319,-6.127077838,106.817193,-6.176886,cancelled,19000,10000,0
540196629,25575697,8/23/2016 10:54:56,106.829721,-6.277422588,106.8107061,-6.208450337,cancelled,33000,14000,1
540259908,542813290,8/23/2016 11:47:22,106.7850679,-6.20160211,106.8294289,-6.225405863,cancelled,29000,12000,1
540448572,550455078,8/23/2016 11:30:38,106.5714816,-6.161708243,106.501723,-6.1187303,completed,38000,16000,1
540274686,549181770,8/23/2016 10:42:50,106.7287422,-6.288840151,106.7081384,-6.283400343,completed,15000,7000,1
540220526,547731262,8/23/2016 5:34:48,106.7832359,-6.266617997,106.7855218,-6.292564968,completed,17000,7000,0
540277499,543421904,8/23/2016 16:46:55,106.8171619,-6.262872664,106.8074204,-6.368649086,completed,40000,16000,0
540421249,543043870,8/23/2016 9:51:52,106.7396815,-6.231532863,106.7829037,-6.2534346,completed,28000,12000,1
540183413,551573645,8/23/2016 0:47:18,106.8752035,-6.29818397,106.9010024,-6.297231,completed,15000,6000,0
540237959,542575438,8/23/2016 0:33:54,106.84294,-6.23649,106.8175424,-6.1765523,completed,26000,14000,0
540456196,542811515,8/23/2016 13:04:23,106.8149773,-6.1951806,106.8506336,-6.2240474,completed,21000,11000,0
540233361,545763597,8/23/2016 11:19:57,106.799236,-6.235154102,106.777909,-6.289904,completed,39000,17000,1
540441135,546392300,8/23/2016 0:13:23,106.8129431,-6.594243073,106.806137,-6.6039731,completed,15000,11000,0
540200189,542564877,8/23/2016 4:18:58,106.7211301,-6.264711673,106.7757589,-6.274125578,completed,22000,9000,0
540286158,548074854,8/23/2016 0:00:31,106.8314299,-6.328463078,106.829559,-6.36807397,completed,22000,9000,0
540236936,553416894,8/23/2016 10:30:17,106.8695789,-6.276618084,106.8837088,-6.279493831,completed,15000,7000,1
540213877,527386454,8/23/2016 3:28:36,106.7776465,-6.2930054,106.8049943,-6.2651676,completed,17000,7000,0
540419321,25756751,8/23/2016 11:36:45,106.8464469,-6.159701537,106.7939752,-6.167537314,completed,25000,10000,1
540208986,545605662,8/23/2016 5:50:57,106.7587038,-6.297868713,106.788642,-6.292488,completed,18000,7000,0
540453600,545276042,8/23/2016 9:10:18,106.613556,-6.204569931,106.5886742,-6.169412656,completed,25000,11000,1
540437391,542560323,8/23/2016 8:45:51,106.844912,-6.250625326,106.815179,-6.2391899,completed,15000,8000,0
540176829,549772977,8/23/2016 15:19:23,106.8381555,-6.28454543,106.8471321,-6.383901,completed,42000,16000,0
540400442,548951014,8/23/2016 12:48:27,106.7333579,-6.419594576,106.7381959,-6.469494906,completed,17000,6000,0
540446320,551406040,8/23/2016 11:24:17,106.6386213,-6.186126111,106.6620725,-6.2102452,completed,31000,13000,1
540346157,550542177,8/23/2016 8:10:08,106.62623,-6.23639,106.591103,-6.226537,completed,15000,6000,0
25731521,543916749,8/23/2016 8:44:05,106.8354429,-6.2128654,106.8262074,-6.2235129,completed,15000,10000,0
540251486,552937251,8/23/2016 5:13:39,106.9155929,-6.104204457,106.877403,-6.163724,cancelled,26000,10000,0
540339433,545577935,8/22/2016 22:46:37,106.8998673,-6.2863016,106.934354,-6.333323,completed,25000,13000,0
540274623,551958019,8/23/2016 6:20:55,106.6717362,-6.179227596,106.8387399,-6.175212976,completed,62000,34000,0
540228697,542779115,8/22/2016 23:29:04,106.8851372,-6.290426,106.826796,-6.230142,completed,33000,13000,0
540203508,554011293,8/23/2016 9:12:10,106.8710521,-6.24689221,106.8543718,-6.2289805,completed,15000,6000,1
540247120,542865135,8/23/2016 12:24:50,106.8136954,-6.3263567,106.8290841,-6.2805394,completed,18000,7000,0
540214026,545712425,8/23/2016 7:05:01,106.87229,-6.168288985,106.8413436,-6.197332162,cancelled,16000,6000,0
540298309,548973203,8/23/2016 12:04:33,106.830246,-6.18242187,106.828757,-6.259082,completed,24000,13000,0
540229559,545278892,8/23/2016 15:05:58,106.8132287,-6.149192542,106.8036569,-6.157624155,completed,15000,12000,0
540341783,545590509,8/22/2016 23:17:24,106.6875334,-6.3020643,106.6659912,-6.2774842,completed,18000,7000,0
540205661,545195432,8/23/2016 9:22:21,106.8560579,-6.256620718,106.8686,-6.24517,completed,15000,6000,1
540243600,547002878,8/23/2016 7:25:17,106.908767,-6.219137139,106.9162336,-6.196393386,completed,15000,6000,0
540449172,545971790,8/23/2016 7:20:41,106.801938,-6.348297062,106.8000903,-6.324830825,completed,15000,8000,0
540203846,551791214,8/22/2016 22:44:23,106.8050402,-6.2845513,106.7963991,-6.2427316,cancelled,15000,6000,0
540181597,552140920,8/23/2016 3:42:58,106.7971439,-6.184718149,106.820449,-6.2152358,completed,17000,7000,0
540280073,545558895,8/23/2016 1:16:16,106.797026,-6.207372,106.786327,-6.193704,completed,15000,11000,0
540214765,548679295,8/23/2016 8:16:36,106.7434183,-6.3948624,106.73742,-6.4259175,completed,15000,7000,0
540223372,549203595,8/23/2016 11:12:16,106.829051,-6.2806679,106.8684417,-6.3162323,cancelled,32000,14000,1
540224432,542619786,8/23/2016 1:19:39,106.796905,-6.2073,106.8240001,-6.2286199,completed,15000,8000,0
540267621,542839288,8/22/2016 23:09:18,106.921771,-6.219201799,106.8241286,-6.181431557,cancelled,39000,15000,0
540248068,548194119,8/23/2016 1:04:47,106.825283,-6.206501,106.797874,-6.192694,completed,17000,7000,0
540400528,544510936,8/23/2016 10:22:12,106.6854058,-6.141159,106.6903363,-6.1369617,completed,15000,9000,1
540208881,543055533,8/23/2016 11:01:32,106.864078,-6.307258024,106.8875581,-6.347035155,completed,25000,13000,1
540264128,544577955,8/23/2016 11:06:08,106.8227915,-6.185568793,106.837084,-6.189235,cancelled,15000,9000,1
540252908,543574417,8/23/2016 10:19:52,106.7914569,-6.255449908,106.81512,-6.184987,completed,39000,16000,1
540268002,543683010,8/23/2016 16:36:43,106.9001749,-6.163862277,106.8468671,-6.182353,completed,22000,9000,0
540176453,542941089,8/23/2016 10:23:28,106.815953,-6.224996,106.797026,-6.207372,cancelled,15000,9000,1
540236146,542928639,8/23/2016 9:54:07,106.8187698,-6.285982118,106.823563,-6.394882,cancelled,59000,25000,1
540468478,544747721,8/23/2016 13:01:19,106.80582,-6.22418,106.7740722,-6.17502,completed,23000,9000,0
540303569,547801356,8/23/2016 10:28:20,106.8214101,-6.231719842,106.851644,-6.257276945,completed,22000,9000,1
540248816,542748106,8/23/2016 11:09:50,106.7814402,-6.3317421,106.8057879,-6.3095461,cancelled,21000,9000,1
540416954,554210284,8/23/2016 3:21:22,106.5794108,-6.171126992,106.593,-6.21879,completed,26000,14000,0
540185448,543585466,8/23/2016 3:54:15,106.8418211,-6.149397217,106.8149333,-6.1232942,completed,15000,8000,0
540179722,546590946,8/23/2016 5:49:32,106.7263925,-6.231299557,106.7287418,-6.2888398,completed,31000,12000,0
540195904,542756080,8/23/2016 0:06:11,106.7992531,-6.255526229,106.709928,-6.282251,completed,39000,21000,0
540335055,545373547,8/23/2016 8:44:22,106.972098,-6.259283945,106.9271911,-6.274428186,completed,22000,9000,0
540192574,542537203,8/23/2016 1:18:08,106.828923,-6.451481646,106.818864,-6.405508124,completed,17000,8000,0
540190113,542839679,8/23/2016 1:10:43,106.7764204,-6.2303379,106.7975992,-6.2767321,completed,23000,12000,0
540260269,548372914,8/23/2016 11:30:49,106.8214581,-6.215466127,106.8375792,-6.214224896,completed,16000,9000,1
540205107,545999180,8/23/2016 12:27:31,106.770423,-6.281656047,106.7355,-6.306689838,completed,20000,8000,0
540260036,546341960,8/23/2016 6:13:26,106.7326729,-6.146981113,106.6783599,-6.149850235,completed,24000,13000,0
540302073,546308511,8/23/2016 9:13:06,106.7313062,-6.116848,106.7468018,-6.198243,cancelled,42000,18000,1
540445203,542545857,8/23/2016 2:43:47,106.8486463,-6.191188609,106.8428142,-6.22492158,completed,18000,7000,0
540451477,545380784,8/23/2016 13:21:21,106.7477426,-6.190533634,106.7080924,-6.1320754,completed,31000,16000,0
540413108,546453218,8/23/2016 6:48:40,106.67292,-6.346336057,106.7967231,-6.312630933,completed,54000,21000,0
540245907,548884032,8/22/2016 20:59:43,106.8554507,-6.176056302,106.8315791,-6.1786599,cancelled,15000,8000,0
540416736,546555882,8/22/2016 23:39:12,106.7591453,-6.420595097,106.8237239,-6.3933788,completed,26000,10000,0
540269032,542585826,8/23/2016 3:56:53,106.826503,-6.212583028,106.9064838,-6.1294539,completed,40000,16000,0
540201765,545936953,8/23/2016 12:54:09,106.815573,-6.1473451,106.8101092,-6.2290249,completed,26000,10000,0
540246532,542695780,8/23/2016 2:27:04,106.8463292,-6.2627239,106.834264,-6.253968,completed,15000,12000,0
540306665,543933601,8/23/2016 1:07:48,106.8551399,-6.254914993,106.8384016,-6.242396838,completed,15000,9000,0
540173898,542865241,8/23/2016 9:45:27,106.8203259,-6.2199736,106.8537575,-6.2263012,completed,18000,9000,1
540277844,547542949,8/23/2016 5:45:22,106.6322621,-6.218227887,106.623039,-6.235011119,completed,15000,7000,0
540245611,542880655,8/23/2016 11:43:02,106.838561,-6.197141,106.8773572,-6.164769,completed,29000,16000,1
540245028,542594602,8/23/2016 12:47:49,106.8300184,-6.274747,106.797166,-6.227388,cancelled,26000,10000,0
540250048,544009291,8/23/2016 14:00:57,106.998969,-6.235918009,107.0359356,-6.2447236,completed,15000,6000,0
540282224,542927322,8/23/2016 2:52:21,106.8137357,-6.1924121,106.8323589,-6.2263297,completed,15000,8000,0
540279710,542586631,8/23/2016 11:09:55,106.8038328,-6.2412469,106.821147,-6.27254,cancelled,21000,9000,1
540251712,543184916,8/23/2016 3:36:59,106.8360473,-6.2678691,106.841509,-6.253069,completed,15000,10000,0
540288048,547588918,8/23/2016 14:26:52,106.8059023,-6.6032243,106.7672196,-6.5972103,completed,17000,7000,0
540414595,26002194,8/23/2016 11:02:29,106.8240618,-6.393176204,106.8446884,-6.388847033,completed,20000,11000,1
540297327,550280759,8/23/2016 8:03:04,106.8487402,-6.2040048,106.8579809,-6.2254333,completed,15000,9000,0
540258498,546297005,8/23/2016 9:03:02,106.8294269,-6.231963814,106.8226765,-6.2935391,completed,32000,18000,1
540269035,552351550,8/23/2016 8:24:45,106.881564,-6.291219945,106.8575029,-6.323212964,completed,17000,7000,0
540219290,549153566,8/23/2016 1:17:03,106.8418281,-6.392435853,106.8550373,-6.389572729,completed,15000,12000,0
540279177,546054587,8/23/2016 3:00:31,106.831553,-6.2512169,106.8129313,-6.2230351,completed,16000,6000,0
540402518,553307614,8/23/2016 4:18:16,106.8252983,-6.2490462,106.8558684,-6.2571092,completed,15000,7000,0
540178742,545617072,8/23/2016 14:27:30,106.79003,-6.176461,106.789581,-6.1696713,completed,15000,11000,0
540422375,554312647,8/23/2016 13:17:05,106.8976771,-6.111197956,106.9040344,-6.116602,completed,15000,11000,0
540259600,545074445,8/23/2016 11:05:35,106.860797,-6.13848666,106.8915455,-6.1518116,completed,18000,7000,1
540222999,546879799,8/22/2016 23:47:52,106.859986,-6.293622056,106.8488441,-6.304570049,cancelled,15000,11000,0
540393354,545872151,8/23/2016 3:18:35,106.8732763,-6.3076076,106.8842187,-6.1957794,completed,39000,16000,0
540274645,543421394,8/23/2016 12:02:24,106.8181338,-6.208343344,106.7547056,-6.204432606,completed,31000,12000,0
540468664,543055839,8/23/2016 0:43:51,106.876287,-6.1738937,106.8217432,-6.1801278,completed,24000,9000,0
540444182,547719976,8/23/2016 10:15:47,106.7977631,-6.265059945,106.799799,-6.291582,completed,15000,7000,1
540218814,543535673,8/23/2016 1:03:29,106.729861,-6.218988152,106.818995,-6.227356,completed,31000,12000,0
540257181,548368551,8/23/2016 4:43:47,106.818486,-6.248774,106.7737918,-6.2713836,completed,26000,10000,0
540402259,542977672,8/23/2016 9:54:26,106.6942811,-6.136591874,106.6761943,-6.180663238,completed,31000,17000,1
540254566,550443876,8/23/2016 11:17:35,106.84468,-6.174887978,106.8833881,-6.1573726,completed,19000,8000,1
540420066,550408227,8/23/2016 10:11:38,106.7934541,-6.177433287,106.8450253,-6.1813389,completed,36000,15000,1
540243493,546068016,8/23/2016 13:01:25,106.7134204,-6.2983199,106.7125509,-6.3096691,completed,15000,12000,0
540431219,542547795,8/23/2016 7:44:50,106.8417099,-6.2873509,106.7969799,-6.2287213,completed,31000,12000,0
540415187,542646136,8/23/2016 1:26:11,106.7823417,-6.142666566,106.850998,-6.146382,completed,31000,12000,0
540284436,554396868,8/23/2016 0:18:08,106.9013695,-6.141564839,106.797398,-6.185569,completed,49000,20000,0
540213833,554402207,8/23/2016 16:08:44,106.7369712,-6.394817501,106.6629415,-6.2792433,cancelled,53000,21000,0
540177108,534374710,8/23/2016 12:25:56,106.7916175,-6.175173976,106.7838649,-6.172918989,completed,15000,12000,0
540290960,549909135,8/23/2016 14:56:57,106.754149,-6.236559929,106.7153838,-6.2134838,completed,16000,6000,0
26050213,548414113,8/23/2016 11:34:06,106.8309658,-6.161614908,106.8885861,-6.1932692,completed,35000,15000,1
540172143,553456033,8/23/2016 15:12:34,106.8122849,-6.260747031,106.8537831,-6.248603961,completed,19000,7000,0
540203306,553273575,8/23/2016 2:25:04,106.968531,-6.254952987,106.9928939,-6.2497457,completed,15000,9000,0
540201977,25647567,8/23/2016 11:16:37,106.8291763,-6.2352473,106.8038275,-6.2452103,completed,16000,7000,1
540219391,545590388,8/23/2016 6:52:57,106.7836969,-6.2674265,106.7433011,-6.3565046,completed,34000,13000,0
540187494,542549854,8/23/2016 11:45:21,106.8307407,-6.2175064,106.813838,-6.3161714,cancelled,54000,23000,1
540211909,554407240,8/23/2016 4:58:11,106.8222544,-6.224306309,106.8138869,-6.238253,completed,15000,8000,0
540296617,542890416,8/23/2016 2:45:48,106.763438,-6.112499,106.788542,-6.174186,completed,36000,19000,0
540246146,550097222,8/22/2016 22:51:18,106.859468,-6.324496923,106.844994,-6.25562,completed,28000,11000,0
540436014,550279147,8/23/2016 10:21:17,106.7500305,-6.190915286,106.7501868,-6.1917499,completed,23000,9000,1
540218671,543829529,8/23/2016 8:54:48,106.7834421,-6.220782986,106.7971667,-6.2441667,completed,15000,10000,0
540194488,547646695,8/22/2016 23:13:54,106.7763936,-6.342409027,106.80338,-6.226671065,completed,44000,23000,0
540233774,546700449,8/23/2016 0:18:33,106.8100983,-6.403766907,106.8187279,-6.319061488,completed,31000,12000,0
540267957,546769450,8/23/2016 10:31:11,106.8282968,-6.225135,106.804564,-6.1783437,completed,30000,13000,1
540307338,546613760,8/23/2016 8:54:31,106.9300416,-6.098804753,106.84468,-6.174888,cancelled,51000,20000,0
540301747,542948857,8/22/2016 23:08:55,106.8308978,-6.2476214,106.8320692,-6.1723543,completed,25000,13000,0
540446507,547933600,8/22/2016 22:46:35,106.7317999,-6.360666049,106.7803076,-6.284060535,cancelled,33000,13000,0
540200427,548775268,8/23/2016 11:47:53,106.7980789,-6.221526915,106.7963753,-6.1890765,completed,23000,9000,1
540363981,552837095,8/23/2016 3:20:51,106.6416575,-6.246799223,106.6770312,-6.3147107,completed,33000,13000,0
540170213,545095000,8/23/2016 1:19:02,106.8144863,-6.300882975,106.823232,-6.189516004,completed,36000,19000,0
540246158,542799419,8/23/2016 4:54:44,106.8160581,-6.187918057,106.8180289,-6.130250091,completed,25000,13000,0
540451184,552036108,8/22/2016 23:04:39,106.8648853,-6.2838353,106.7572618,-6.1531207,cancelled,61000,24000,0
540222571,554153614,8/23/2016 2:45:30,106.7829959,-6.185583126,106.850643,-6.232699,cancelled,35000,14000,0
540429407,551170141,8/23/2016 2:51:09,106.8670677,-6.214772851,106.855054,-6.228756,completed,15000,6000,0
540240778,545493570,8/23/2016 10:02:04,106.7947161,-6.257957166,106.768976,-6.23782,completed,27000,11000,1
540286223,546177203,8/23/2016 13:19:37,106.821442,-6.205437875,106.8298219,-6.246963866,cancelled,18000,9000,0
540221201,553088897,8/23/2016 14:32:18,106.642191,-6.26858097,106.6346849,-6.1102207,completed,56000,22000,0
25456143,144574,8/23/2016 3:20:40,106.797173,-6.278048,106.8057264,-6.2779013,completed,15000,11000,0
540412408,550159804,8/22/2016 22:44:16,106.744641,-6.326263,106.6729566,-6.3456822,completed,26000,10000,0
540419920,543759885,8/23/2016 8:55:13,106.7398991,-6.109232065,106.7565137,-6.1586023,completed,27000,15000,0
540417860,553872549,8/23/2016 6:31:31,106.9620665,-6.098443037,106.876186,-6.137565,completed,46000,18000,0
540290396,548440987,8/23/2016 3:20:13,106.8345349,-6.2498417,106.821514,-6.273991,completed,15000,9000,0
540192552,543167221,8/23/2016 8:34:27,106.831741,-6.372518271,106.8029509,-6.344315,completed,25000,10000,0
540201291,549910006,8/23/2016 4:49:50,106.7923313,-6.143185594,106.8307942,-6.138383653,completed,22000,9000,0
540182520,25719493,8/23/2016 6:54:33,106.7667139,-6.1949364,106.8045241,-6.1309688,completed,30000,12000,0
540419164,553876175,8/23/2016 10:03:12,106.7293611,-6.133541,106.733103,-6.154805,completed,15000,9000,1
540196861,547955604,8/23/2016 10:56:01,106.7877652,-6.173795652,106.796159,-6.153638,completed,15000,7000,1
521841000,545447871,8/23/2016 13:55:27,106.8315428,-6.360958942,106.8158398,-6.3686674,completed,15000,8000,0
540279681,553040947,8/23/2016 1:02:27,106.8068139,-6.169787991,106.8340712,-6.181215895,completed,15000,7000,0
533544113,543310419,8/23/2016 0:05:39,106.9123404,-6.165798966,106.7985337,-6.200808,completed,43000,17000,0
540334294,543689425,8/23/2016 2:55:40,106.9102291,-6.152712008,106.8804335,-6.13937038,completed,15000,6000,0
540299605,547122581,8/23/2016 0:30:46,106.9033218,-6.13335432,106.86562,-6.305507143,completed,61000,24000,0
540191170,546206028,8/22/2016 23:26:39,106.7829493,-6.387139412,106.8175773,-6.4038739,cancelled,18000,7000,0
540332605,552171669,8/23/2016 3:34:11,106.972972,-6.409344046,106.9728011,-6.39772191,completed,15000,11000,0
540303468,546310784,8/23/2016 6:42:53,106.848878,-6.154821077,106.805849,-6.151451,completed,16000,8000,0
540271991,542541424,8/23/2016 14:25:47,106.766788,-6.191656,106.74126,-6.2467339,completed,26000,10000,0
540427484,552844701,8/23/2016 3:37:15,106.860324,-6.134131042,106.883544,-6.119694,completed,15000,8000,0
540196201,545845120,8/23/2016 10:25:08,106.6166313,-6.2580133,106.6212733,-6.2603412,completed,15000,9000,1
540181346,554337553,8/23/2016 3:31:57,106.8365452,-6.217970244,106.820251,-6.163218,completed,22000,9000,0
540436788,542976401,8/23/2016 1:31:05,106.7479702,-6.237076198,106.8041092,-6.22518222,completed,25000,13000,0
540194855,543136497,8/22/2016 22:48:50,106.8334677,-6.292788,106.8390775,-6.2554064,completed,16000,6000,0
540187664,548393856,8/23/2016 0:06:31,106.9071771,-6.135061105,106.9100662,-6.163575606,completed,15000,9000,0
540210808,543227656,8/22/2016 22:19:44,106.8397695,-6.360888635,106.8332082,-6.360010287,completed,15000,12000,0
540250684,550928044,8/23/2016 12:31:32,106.8665333,-6.138340984,106.8486451,-6.2092682,cancelled,30000,12000,0
540204126,542732866,8/23/2016 10:11:05,106.7894322,-6.1679463,106.797147,-6.190175,cancelled,15000,7000,1
540301870,549240569,8/23/2016 4:06:05,106.8535628,-6.2554446,106.8420885,-6.2477387,completed,15000,11000,0
540267191,549834392,8/23/2016 11:31:45,106.6091196,-6.1970162,106.6070835,-6.2253162,completed,15000,6000,1
540195743,542848399,8/23/2016 14:15:18,106.811256,-6.186680095,106.8621914,-6.186250441,cancelled,24000,13000,0
540310979,548760738,8/23/2016 12:20:38,106.869129,-6.226310436,106.870301,-6.215132,completed,15000,8000,0
540270944,543751310,8/23/2016 1:41:12,106.797525,-6.176812,106.77093,-6.209578,completed,19000,10000,0
540177530,543813565,8/23/2016 1:37:24,106.8451803,-6.1834456,106.8305749,-6.2184749,cancelled,19000,7000,0
540238573,543989149,8/23/2016 8:41:48,106.999258,-6.236365287,107.0324836,-6.27961414,completed,24000,12000,0
540272967,543420491,8/23/2016 13:12:45,106.8706166,-6.215174818,106.8933621,-6.3696237,cancelled,53000,21000,0
540298556,554118254,8/23/2016 10:02:10,106.830303,-6.175055977,107.0119671,-6.1858382,completed,87000,37000,1
540418531,542783104,8/23/2016 16:53:29,106.7746713,-6.2596589,106.8053506,-6.3017447,completed,25000,13000,0
540218687,549956699,8/23/2016 6:44:25,106.8251619,-6.155683103,106.8626139,-6.161998915,completed,19000,8000,0
540303915,543154319,8/22/2016 22:52:16,106.7713542,-6.2350824,106.8168811,-6.1937799,completed,26000,14000,0
540221336,550991792,8/23/2016 11:56:37,106.8648499,-6.138686339,106.845784,-6.214526872,completed,43000,18000,1
540227643,545962279,8/23/2016 9:44:31,106.8376227,-6.166730308,106.90301,-6.182247,completed,35000,15000,1
540220550,552824905,8/23/2016 11:56:24,106.6530938,-6.244440557,106.6671821,-6.271565408,completed,19000,8000,1
540444149,542619054,8/23/2016 12:25:37,106.7706728,-6.337305342,106.767704,-6.3441,completed,15000,11000,0
540341747,550071941,8/23/2016 11:05:03,106.6770308,-6.314713033,106.6837588,-6.29523401,cancelled,17000,7000,1
540400142,554172282,8/22/2016 22:54:48,106.7825359,-6.171714992,106.795048,-6.192889,completed,15000,9000,0
540269194,552480424,8/23/2016 3:50:41,106.8697073,-6.154729408,106.8708939,-6.138159973,completed,15000,9000,0
540234581,548767096,8/23/2016 8:02:36,106.6329269,-6.17404265,106.633611,-6.194402,completed,15000,8000,0
540324726,547667606,8/23/2016 7:48:21,106.6334161,-6.170097991,106.6254741,-6.226135121,completed,23000,9000,0
540292319,544394938,8/23/2016 11:43:14,106.816404,-6.194715,106.8284517,-6.2192105,completed,16000,7000,1
540192874,545425891,8/23/2016 12:19:49,106.8426418,-6.5062717,106.857702,-6.420025,cancelled,26000,10000,0
540248448,550684746,8/23/2016 14:53:22,106.9841786,-6.246293629,106.9195423,-6.2320584,completed,25000,10000,0
540237472,543826668,8/23/2016 11:56:16,106.6016403,-6.219452776,106.639446,-6.173435,completed,31000,17000,1
540191241,544391116,8/22/2016 21:19:25,106.8309833,-6.364778871,106.8207875,-6.3631747,completed,15000,10000,0
540218078,542541307,8/23/2016 11:38:17,106.7864878,-6.168766987,106.7673891,-6.159491866,completed,15000,9000,1
540297238,552538352,8/23/2016 0:48:54,106.8556197,-6.256518068,106.843134,-6.246403,completed,15000,10000,0
540268836,550005196,8/23/2016 12:45:05,106.84468,-6.174887978,106.890696,-6.229891,completed,28000,11000,0
540334894,550575329,8/23/2016 12:39:51,106.8006981,-6.24444089,106.806956,-6.2767031,completed,17000,7000,0
540244806,542950048,8/23/2016 10:52:37,106.7993086,-6.2351841,106.7875642,-6.2485115,completed,15000,7000,1
540332337,544962327,8/23/2016 10:16:20,107.0033937,-6.227564303,106.9863685,-6.2385259,completed,15000,7000,1
540435758,553253232,8/23/2016 15:55:39,106.810272,-6.25594,106.8143811,-6.2469502,completed,15000,7000,0
540182071,553824565,8/22/2016 23:17:23,107.0105186,-6.273160767,106.9990629,-6.236703911,completed,15000,6000,0
540398352,543071024,8/23/2016 6:27:42,106.8237302,-6.265486202,106.884683,-6.265581,completed,28000,15000,0
540422978,553396421,8/22/2016 22:52:06,106.7806342,-6.545158217,106.7934879,-6.597507,completed,29000,12000,0
540298446,553399930,8/23/2016 7:12:21,106.8199078,-6.171443659,106.696963,-6.14211087,completed,41000,16000,0
540452736,547298893,8/23/2016 1:52:41,106.813631,-6.291283,106.806478,-6.29382,completed,15000,11000,0
540294703,551454604,8/23/2016 7:12:24,106.9143799,-6.252512037,106.905427,-6.246400947,completed,15000,11000,0
540218928,543189544,8/23/2016 10:44:20,106.8349841,-6.178476607,106.821967,-6.193343,completed,15000,7000,1
540305982,550056246,8/23/2016 15:08:13,106.8844702,-6.232868708,106.9235969,-6.251088589,completed,16000,6000,0
540177150,25671087,8/23/2016 6:33:49,106.7711683,-6.324246663,106.814279,-6.250246,completed,38000,15000,0
540263491,546194148,8/23/2016 8:06:07,106.797516,-6.178398,106.797398,-6.185569,completed,15000,11000,0
540401944,554235394,8/23/2016 9:20:10,106.6017154,-6.211758759,106.6088779,-6.227634962,completed,15000,7000,1
540427072,25658276,8/23/2016 15:10:45,106.819345,-6.2444954,106.8023669,-6.2005339,completed,23000,9000,0
540338353,542571313,8/23/2016 9:18:10,106.822353,-6.360755,106.7962724,-6.3046051,completed,41000,23000,1
540454720,550702148,8/23/2016 8:31:46,106.82231,-6.200583,106.778816,-6.221012,completed,23000,9000,0
540462946,542581260,8/22/2016 23:19:57,106.9118401,-6.21442188,106.8505258,-6.254661033,completed,31000,12000,0
540229526,553034301,8/23/2016 8:34:50,106.8627426,-6.263033303,106.855013,-6.227058,completed,16000,6000,0
540267711,551171918,8/23/2016 7:23:03,106.772888,-6.246614916,106.7430192,-6.278696662,completed,18000,7000,0
540290109,542624796,8/23/2016 0:03:18,106.9848196,-6.2632163,106.9653848,-6.2783913,cancelled,15000,9000,0
540431462,545263785,8/23/2016 11:40:58,106.8298101,-6.224597613,106.9191981,-6.215843428,completed,45000,25000,1
540204943,548306257,8/23/2016 0:28:59,106.907826,-6.2512309,106.855522,-6.130859,cancelled,52000,28000,0
540252971,543964561,8/23/2016 8:02:44,106.7814496,-6.201643441,106.906115,-6.16341127,completed,45000,24000,0
540244913,549863806,8/23/2016 4:29:43,106.8499167,-6.210570183,106.838155,-6.189073,completed,15000,9000,0
540461142,543691080,8/23/2016 1:19:02,106.7080714,-6.186892,106.7330883,-6.1389474,completed,23000,12000,0
540203285,547182758,8/23/2016 7:51:21,106.940507,-6.184457,107.0542842,-6.2507746,completed,47000,18000,0
540228092,553421459,8/23/2016 4:06:41,106.826223,-6.269540124,106.9104695,-6.186495434,completed,51000,20000,0
540407123,544702295,8/23/2016 9:50:10,106.8654974,-6.2628356,106.8626195,-6.2697131,completed,15000,9000,1
540411761,545808641,8/23/2016 10:34:32,106.7961799,-6.604033883,106.7657825,-6.595065725,completed,20000,8000,1
540303769,132425,8/23/2016 2:28:25,106.7943897,-6.2886388,106.791408,-6.28805,completed,15000,12000,0
540245334,542540257,8/23/2016 3:14:29,106.792126,-6.1710144,106.8328005,-6.1639529,completed,15000,8000,0
540240900,548988103,8/23/2016 11:05:31,106.795447,-6.34227607,106.7850493,-6.3839547,completed,21000,12000,1
540187093,545954921,8/23/2016 10:15:23,106.9174325,-6.200579835,106.9219185,-6.283462996,completed,46000,26000,1
540301035,545620410,8/23/2016 8:26:34,106.805512,-6.229185127,106.788075,-6.233352,cancelled,15000,9000,0
540436312,534957497,8/23/2016 9:17:44,106.8209471,-6.180799903,106.8112563,-6.1866798,completed,15000,9000,1
540273556,553717278,8/23/2016 13:00:12,106.660355,-6.271024,106.6766901,-6.2795382,completed,15000,8000,0
540267762,554392727,8/23/2016 4:11:14,106.7389962,-6.153719375,106.843639,-6.215961,completed,49000,20000,0
540427244,547916012,8/23/2016 3:29:33,106.8173915,-6.291019324,106.8653072,-6.331537144,completed,24000,12000,0
540252013,142620,8/23/2016 12:04:01,106.8227916,-6.1855759,106.834957,-6.2977691,completed,41000,22000,0
540418526,543040906,8/23/2016 9:49:32,106.6206679,-6.222284509,106.6893398,-6.264780994,completed,54000,30000,1
540335648,545831803,8/22/2016 22:49:39,106.8989028,-6.231932151,106.929692,-6.239672,completed,15000,7000,0
540249743,544825861,8/22/2016 22:52:49,106.8871098,-6.123362851,106.869937,-6.16940599,completed,23000,9000,0
540214297,545754719,8/23/2016 3:58:00,106.854405,-6.324294982,106.8731875,-6.3469788,cancelled,15000,8000,0
